grouping,pair,n_stage_observations,stage_tokens_mean,episode_terminal_mean,episode_reasoning_mean,episode_total_mean,exact_rate,policy_clean_rate,method,phase,stage
method+stage+pair,F/D,37,3506.3783783783783,11.162162162162161,4.923122567567567,16.15312527027027,0.0,0.1891891891891892,naive_mixed,,stage2
method+stage+pair,F/F,15,3441.6,1.1666666666666667,5.3155529999999995,6.551639666666667,0.3333333333333333,0.9333333333333333,naive_mixed,,stage2
method+stage+pair,D/D,52,5670.384615384615,11.615384615384615,5.175360288461539,16.864919903846154,0.17307692307692307,0.34615384615384615,naive_mixed,,stage3
method+stage+pair,D/F,21,6054.571428571428,1.1904761904761905,5.337107380952381,6.599702619047618,0.42857142857142855,0.9047619047619048,naive_mixed,,stage3
method+stage+pair,F/D,23,5505.608695652174,9.934782608695652,5.060972391304348,15.061807173913042,0.0,0.17391304347826086,naive_mixed,,stage3
method+stage+pair,F/F,4,5382.0,1.75,4.4253025,6.243752499999999,0.25,0.75,naive_mixed,,stage3
method+stage+pair,D/D,66,20592.545454545456,11.56060606060606,5.153478333333333,16.786940454545455,0.13636363636363635,0.3333333333333333,naive_mixed,,stage4
method+stage+pair,D/F,25,15866.28,1.28,5.1912186,6.5427506,0.4,0.88,naive_mixed,,stage4
method+stage+pair,F/D,9,14127.444444444445,7.722222222222222,5.043503333333333,12.828814444444443,0.0,0.0,naive_mixed,,stage4
method+stage+pair,D/D,72,16431.972222222223,11.07638888888889,5.146433888888889,16.294988055555553,0.125,0.3055555555555556,naive_mixed,,stage5
method+stage+pair,D/F,25,10740.64,1.28,5.1912186,6.5427506,0.4,0.88,naive_mixed,,stage5
method+stage+pair,F/D,3,11541.333333333334,11.666666666666666,4.99262,16.71942,0.0,0.0,naive_mixed,,stage5
method+stage+pair,D/F,86,7770.186046511628,8.220930232558139,5.395961220930232,13.687850755813953,0.22093023255813954,0.45348837209302323,naive_mixed_avg,,stage1
